area,direction,district,house,price,traffic,type
99㎡,朝南,松江,润江花苑 2室2厅 复式 南/北,4800,1130,2室2厅1卫
90㎡,朝北,松江,三湘四季花城牡丹苑 2室1厅 北,5800,536,2室1厅1卫
83㎡,朝南,松江,天虹四村 3室1厅 南/北,3900,0,3室1厅1卫
86㎡,朝南,松江,金地褐石苑 3室1厅 南,5800,0,3室1厅1卫
219㎡,朝南,松江,欣绿名苑 4室2厅 南,7000,0,4室2厅3卫
195㎡,朝南,松江,整租·上泰绅苑(公寓) 5室2厅 南/北,4500,0,5室2厅3卫
73㎡,朝南,松江,奥林匹克花园 1室2厅 南/北,4700,1086,1室2厅1卫
72㎡,朝南,松江,新桥首府 2室1厅 南,3000,0,2室1厅1卫
137㎡,朝南,松江,名庭花苑 2室2厅 南,4800,785,2室2厅1卫
128㎡,朝南,松江,绿庭尚城 3室2厅 南,8800,0,3室2厅2卫
92㎡,朝南,松江,新理想花园 2室2厅 南,3000,0,2室2厅1卫
95㎡,朝南,松江,绿庭尚城 2室1厅 南/北,5500,0,2室1厅2卫
63㎡,朝南,松江,御上海 1室1厅 南,3800,437,1室1厅1卫
532㎡,朝南,松江,同润圣塔路斯 5室3厅 南/北,14000,0,5室3厅4卫
89㎡,朝南,松江,米兰诺贵都 3室2厅 南,5000,311,3室2厅1卫
76㎡,朝南,松江,龙湖锦宸公馆 2室1厅 南/北,2000,842,2室1厅1卫
106㎡,朝南,松江,祥和公寓(松江) 3室2厅 南,5800,121,3室2厅1卫
57㎡,朝南,松江,荣乐小区 2室1厅 南,3300,357,2室1厅1卫
129㎡,朝南,松江,新乐名苑 3室2厅 南,3500,0,3室2厅2卫
80㎡,朝南,松江,整租·民乐小区 2室1厅 南,3800,785,2室1厅1卫
281㎡,朝南,松江,复地爱伦坡 5室2厅 南/北,20000,0,5室2厅4卫
70㎡,朝南,松江,新虹桥首府(公寓) 1室1厅 南,4700,0,1室1厅1卫
161㎡,朝南,松江,整租·丽水华庭 4室2厅 南,7000,0,4室2厅2卫
67㎡,朝南,松江,天乐新村 3室2厅 南/北,3500,1005,3室2厅2卫
44㎡,朝南,松江,九亭中心 1室1厅 南,3500,637,1室1厅1卫
94㎡,朝南,松江,江中公寓 2室2厅 南,3300,719,2室2厅1卫
90㎡,朝南,松江,润峰苑(公寓) 2室2厅 南/北,3600,0,2室2厅1卫
124㎡,朝南,松江,春峰苑(公寓) 3室2厅 南,4300,0,3室2厅2卫
66㎡,朝南,松江,东外街36弄 1室1厅 南,2600,0,1室1厅1卫
73㎡,朝南,松江,红宾院小区 2室1厅 南/北,3500,246,2室1厅1卫
107㎡,朝南,松江,金港花园(公寓) 2室1厅 南,5300,800,2室1厅1卫
57㎡,朝南,松江,三湘四季花城 2室1厅 南,4000,177,2室1厅1卫
78㎡,朝南,松江,海派青城 2室1厅 南,2800,0,2室1厅1卫
92㎡,朝南,松江,绿地蔷薇九里(公寓) 3室2厅 南,5500,847,3室2厅1卫
65㎡,朝南,松江,贝尚湾(公寓) 1室1厅 南,5500,794,1室1厅1卫
99㎡,朝南,松江,整租·法兰西世家(公寓) 3室2厅 南/北,3700,0,3室2厅2卫
102㎡,朝南,松江,整租·金地都会艺境(松江) 4室2厅 南,5500,151,4室2厅2卫
122㎡,朝南,松江,整租·奥林匹克花园 3室2厅 南/北,6900,1086,3室2厅2卫
212㎡,朝南,松江,安琪花苑(别墅) 4室2厅 跃层 南,5900,0,4室2厅3卫
119㎡,朝南,松江,农房松江府 3室2厅 南,3000,0,3室2厅2卫
90㎡,朝南,松江,知雅汇(公寓) 2室2厅 南,4300,0,2室2厅1卫
106㎡,朝南,松江,江虹花园 3室2厅 南,4000,811,3室2厅2卫
141㎡,朝南,松江,整租·绿洲长岛花园 3室2厅 南,5500,0,3室2厅2卫
115㎡,朝南,松江,西南名苑 3室2厅 南,5300,455,3室2厅2卫
95㎡,朝南,松江,绿庭尚城 2室2厅 南,5800,0,2室2厅1卫
71㎡,朝南,松江,民乐小区 2室1厅 南,3200,785,2室1厅1卫
80㎡,朝南,松江,整租·佘北家园竹青苑 3室1厅 南,1600,0,3室1厅1卫
93㎡,朝南,松江,首创锦悦 3室2厅 南,2800,128,3室2厅2卫
226㎡,朝南,松江,英伦风尚(别墅) 4室2厅 南,9000,0,4室2厅3卫
70㎡,朝南,松江,绿地蔷薇九里(公寓) 2室1厅 南,4500,847,2室1厅1卫
96㎡,朝南,松江,国贸天悦 3室2厅 南,5000,0,3室2厅1卫
77㎡,朝南,松江,天乐新村 2室1厅 南,2800,1005,2室1厅1卫
80㎡,朝南,松江,华亭茗苑 2室2厅 南,4800,0,2室2厅1卫
172㎡,朝南,松江,誉品谷水湾 3室2厅 南,6500,978,3室2厅2卫
67㎡,朝南,松江,塘和家园登云苑 2室1厅 南,2200,0,2室1厅1卫
72㎡,朝南,松江,整租·久阳文华府邸(公寓) 1室1厅 南/北,3000,0,1室1厅1卫
37㎡,朝南,松江,整租·檀香花苑(公寓) 1室0厅 南,2600,0,1室0厅1卫
88㎡,朝南,松江,古乐苑 2室1厅 南,2000,0,2室1厅1卫
138㎡,朝南,松江,泰晤士小镇(公寓) 3室2厅 南,5800,0,3室2厅1卫
53㎡,朝南,松江,国贸天悦佘山 1室0厅 南,1300,304,1室0厅1卫
180㎡,朝南,松江,润和苑 6室3厅 南/北,10000,1040,6室3厅4卫
97㎡,朝南,松江,知雅汇(公寓) 3室1厅 南,4600,0,3室1厅1卫
90㎡,朝南,松江,三盛颐景园(公寓) 2室2厅 南,5000,0,2室2厅1卫
79㎡,朝南,松江,金地褐石苑 2室2厅 南,5500,0,2室2厅1卫
96㎡,朝南,松江,整租·雅仕居(公寓) 2室2厅 南/北,5300,0,2室2厅1卫
116㎡,朝南,松江,华亭新家银杏苑 3室2厅 南,3000,0,3室2厅2卫
38㎡,朝南,松江,整租·仓城四村 2室0厅 南,1600,554,2室0厅1卫
45㎡,朝南,松江,白云新村 2室1厅 南/北,2100,0,2室1厅1卫
65㎡,朝南,松江,整租·文翔名苑(公寓) 2室2厅 南/北,3500,0,2室2厅1卫
90㎡,朝南,松江,绿地蔷薇九里(别墅) 3室1厅 南,5100,739,3室1厅1卫
209㎡,朝南,松江,山语原墅 4室2厅 南,8000,972,4室2厅3卫
92㎡,朝南,松江,绿地蔷薇九里(公寓) 2室2厅 南,4800,847,2室2厅1卫
88㎡,朝南,松江,三盛颐景园(公寓) 2室2厅 南/北,4800,0,2室2厅1卫
83㎡,朝南,松江,金地褐石苑 3室1厅 南,5000,0,3室1厅1卫
54㎡,朝南,松江,华泽新苑 1室1厅 南,2600,0,1室1厅1卫
98㎡,朝南,松江,整租·雅鹿新苑(公寓) 3室1厅 南,3600,0,3室1厅1卫
51㎡,朝南,松江,人乐四村 2室1厅 南,3000,776,2室1厅1卫
48㎡,朝南,松江,月厦新天地 1室0厅 南,2200,1155,1室0厅1卫
102㎡,朝南,松江,金地双都汇 4室2厅 南,10000,0,4室2厅3卫
90㎡,朝东南,松江,绿地蔷薇九里(公寓) 2室2厅 东南/南,4800,847,2室2厅1卫
108㎡,朝南,松江,上坤红树湾 3室2厅 南,9000,0,3室2厅1卫
130㎡,朝南,松江,金丰蓝庭 3室2厅 南,7500,0,3室2厅2卫
99㎡,朝南,松江,中京苑 2室2厅 南/北,4000,0,2室2厅1卫
120㎡,朝南,松江,国贸天悦佘山 3室1厅 南,5500,304,3室1厅1卫
77㎡,朝南,松江,华亭新家三辰苑 4室1厅 南,4000,0,4室1厅2卫
85㎡,朝南,松江,荣盛名邸(公寓) 2室2厅 南,4100,865,2室2厅1卫
87㎡,朝南,松江,美丽星城 2室2厅 南,5200,1042,2室2厅1卫
90㎡,朝南,松江,新弘国际城(公寓) 2室2厅 南,4000,0,2室2厅1卫
174㎡,朝南,松江,知雅汇(公寓) 4室2厅 南/北,9000,0,4室2厅3卫
92㎡,朝南,松江,大江苑 2室2厅 南,3600,0,2室2厅1卫
109㎡,朝南,松江,奥林匹克花园 3室2厅 南,7200,1086,3室2厅2卫
258㎡,朝南,松江,整租·沿海丽水馨庭(别墅) 5室2厅 南,16000,0,5室2厅4卫
130㎡,朝南,松江,亭园 3室2厅 南,7800,670,3室2厅2卫
54㎡,朝南,松江,华泽新苑 1室1厅 南,2900,0,1室1厅1卫
97㎡,朝南,松江,东明花苑 3室2厅 南,4000,364,3室2厅1卫
204㎡,朝南,松江,复地香堤苑 4室2厅 南,7500,0,4室2厅3卫
51㎡,朝南,松江,整租·新乐雅苑 1室1厅 南,2600,0,1室1厅1卫
51㎡,朝南,松江,紫薇茗庭 1室1厅 南/西,1900,1077,1室1厅1卫
35㎡,朝南,松江,中山东路265号 1室1厅 南,2000,0,1室1厅1卫
144㎡,朝南,松江,祥和公寓(松江) 4室2厅 南,9500,121,4室2厅2卫
87㎡,朝南,松江,金地褐石苑 3室1厅 南,5800,0,3室1厅1卫
387㎡,朝南,松江,泰晤士小镇(别墅) 4室2厅 南,35000,0,4室2厅3卫
70㎡,朝南,松江,佘山院子东园 2室1厅 南,1800,0,2室1厅1卫
103㎡,朝南,松江,整租·新南路壹号(公寓) 3室2厅 南,6500,0,3室2厅2卫
64㎡,朝南,松江,整租·贝尚湾(公寓) 1室1厅 南,6200,794,1室1厅1卫
101㎡,朝南,松江,泊兰花苑 2室2厅 南,3000,0,2室2厅2卫
89㎡,朝南,松江,佘山院子东园 3室2厅 南,3300,0,3室2厅1卫
45㎡,朝南,松江,万达广场(松江) 1室1厅 南/北,2300,0,1室1厅1卫
67㎡,朝南,松江,万科白马花园(公寓) 2室1厅 南,3800,0,2室1厅1卫
42㎡,朝北,松江,整租·万达广场(松江) 1室1厅 北,2900,0,1室1厅1卫
90㎡,朝南,松江,海尚名都 3室2厅 南,3800,0,3室2厅1卫
89㎡,朝南,松江,同润菲诗艾伦 2室1厅 南,4200,0,2室1厅1卫
63㎡,朝南,松江,世纪新城 1室2厅 南,3500,0,1室2厅1卫
109㎡,朝南,松江,国亭花苑 3室2厅 南,6300,0,3室2厅1卫
132㎡,朝南,松江,整租·贝尚湾(公寓) 3室2厅 南,11000,794,3室2厅2卫
95㎡,朝南,松江,上海源花城 2室1厅 南,5000,0,2室1厅1卫
96㎡,朝南,松江,中大九里德(公寓) 3室2厅 南,5800,0,3室2厅1卫
89㎡,朝南,松江,整租·朗庭上郡苑(公寓) 2室2厅 南,4800,0,2室2厅1卫
91㎡,朝南,松江,晨星东区 2室1厅 南,2700,0,2室1厅1卫
88㎡,朝南,松江,贝尚湾(公寓) 2室2厅 南,7800,794,2室2厅1卫
89㎡,朝南,松江,象屿名城 3室2厅 南/北,6200,0,3室2厅1卫
197㎡,朝南,松江,万科白马花园(别墅) 4室2厅 南,13500,0,4室2厅3卫
132㎡,朝南,松江,恒大佘山首府 3室2厅 南,6400,418,3室2厅2卫
121㎡,朝南,松江,三湘四季花城 3室2厅 南,5000,177,3室2厅1卫
88㎡,朝南,松江,绿地蔷薇九里(公寓) 2室1厅 南,5000,847,2室1厅1卫
203㎡,朝南,松江,整租·万科白马花园(别墅) 4室2厅 南/北,15000,0,4室2厅3卫
71㎡,朝南,松江,华亭新家百合苑 2室1厅 南/北,3500,0,2室1厅1卫
77㎡,朝南,松江,万宇阳光苑 2室2厅 南,2800,0,2室2厅1卫
276㎡,朝南,松江,整租·景怡花苑(别墅) 5室2厅 南,14000,0,5室2厅3卫
140㎡,朝南,松江,三湘四季花城 4室1厅 南,5000,177,4室1厅2卫
89㎡,朝南,松江,整租·米兰诺贵都 2室2厅 南,4600,311,2室2厅1卫
92㎡,朝南,松江,绿地蔷薇九里(公寓) 2室2厅 南,5000,847,2室2厅1卫
77㎡,朝南,松江,牡丹逸庭 2室1厅 南,3400,0,2室1厅1卫
119㎡,朝南,松江,新虹桥首府(公寓) 3室2厅 南/北,8800,0,3室2厅2卫
50㎡,朝南,松江,华泽新苑 1室1厅 南,2600,0,1室1厅1卫
93㎡,朝南,松江,象屿上海年华 3室2厅 南,5000,0,3室2厅1卫
60㎡,朝南,松江,整租·保利西子湾 1室1厅 南,3900,655,1室1厅1卫
134㎡,朝南,松江,金地自在城(二期) 3室2厅 南,4500,0,3室2厅2卫
123㎡,朝北,松江,三湘四季花城 3室2厅 北,6500,177,3室2厅1卫
52㎡,朝南,松江,整租·新凯城钟秀苑 1室1厅 南,2200,0,1室1厅1卫
50㎡,朝南,松江,中山中路31号 2室1厅 南,2600,954,2室1厅1卫
59㎡,朝西,松江,九峰小区 2室1厅 西,3200,31,2室1厅1卫
52㎡,朝南,松江,整租·新城家园 1室1厅 南,2600,0,1室1厅1卫
110㎡,朝南,松江,晨星小区 3室1厅 南,3800,0,3室1厅1卫
62㎡,朝南,松江,新理想花园 1室2厅 南,2300,0,1室2厅1卫
354㎡,朝南,松江,整租·绿洲比华利花园 5室2厅 南,15000,0,5室2厅3卫
70㎡,朝南,松江,塘和家园登云苑 2室1厅 南,2900,0,2室1厅1卫
171㎡,朝南,松江,绿洲香岛花园 3室2厅 南/北,8000,0,3室2厅2卫
77㎡,朝南,松江,塘和家园桂花锦苑 2室1厅 南,2000,0,2室1厅1卫
91㎡,朝南,松江,整租·新凯二期 3室2厅 南,3300,968,3室2厅1卫
100㎡,朝南,松江,整租·金丰蓝庭 2室2厅 南,5500,0,2室2厅1卫
95㎡,朝南,松江,维罗纳贵都 2室2厅 南,4100,0,2室2厅1卫
138㎡,朝东南,松江,华润佘山九里 3室2厅 东南,6300,623,3室2厅3卫
117㎡,朝南,松江,整租·龙湖好望山(公寓) 3室2厅 南,6500,927,3室2厅1卫
69㎡,朝南,松江,绿庭尚城 1室2厅 南,5000,0,1室2厅1卫
127㎡,朝南,松江,江诚苑 3室2厅 南,4000,899,3室2厅2卫
90㎡,朝南,松江,东鼎名人府邸(松江) 2室1厅 南,5300,0,2室1厅1卫
89㎡,朝南,松江,绿庭尚城 3室2厅 南,5700,0,3室2厅1卫
210㎡,朝南,松江,整租·新南路壹号(公寓) 4室3厅 南/北,7800,0,4室3厅2卫
124㎡,朝西南,松江,莱顿小城 3室2厅 西南,3800,0,3室2厅1卫
99㎡,朝南,松江,新凯二期 3室1厅 南,4500,968,3室1厅1卫
90㎡,朝南,松江,新弘国际城(公寓) 3室2厅 南,4800,0,3室2厅1卫
50㎡,朝南,松江,方东小区 2室1厅 南,2400,0,2室1厅1卫
146㎡,朝南,松江,奥林匹克花园 3室2厅 南/北,7600,1086,3室2厅2卫
53㎡,朝南,松江,兰花清苑 1室1厅 南,1800,0,1室1厅1卫
77㎡,朝南,松江,桃园坊 2室1厅 南,3400,348,2室1厅1卫
151㎡,朝南,松江,整租·荣盛名邸(公寓) 2室2厅 南,5800,865,2室2厅1卫
49㎡,朝南,松江,绿地诺丁山(公寓) 1室1厅 南,3100,0,1室1厅1卫
88㎡,朝南,松江,昌鑫花园(公寓) 2室2厅 南,3800,0,2室2厅1卫
57㎡,朝南,松江,整租·万达广场(松江) 1室1厅 南,3600,0,1室1厅1卫
96㎡,朝南,松江,整租·雅鹿新苑(公寓) 3室1厅 南,3600,0,3室1厅1卫
220㎡,朝南,松江,新南路壹号(别墅) 4室2厅 南/北,7000,0,4室2厅3卫
60㎡,朝南,松江,九城湖滨国际 1室1厅 南,3900,0,1室1厅1卫
90㎡,朝南,松江,整租·文翔名苑(公寓) 3室1厅 南/北,4000,0,3室1厅1卫
330㎡,朝南,松江,整租·绿洲比华利花园 4室2厅 南,18000,0,4室2厅3卫
71㎡,朝南,松江,名仕豪庭(公寓) 2室1厅 南,3200,0,2室1厅1卫
93㎡,朝南,松江,象屿品城 3室2厅 南/北,6000,971,3室2厅1卫
125㎡,朝南,松江,金港花园(公寓) 3室2厅 南,5500,800,3室2厅2卫
85㎡,朝南,松江,文景苑 2室2厅 南,3800,1048,2室2厅1卫
89㎡,朝南,松江,整租·金地双都汇 3室2厅 南/北,6000,0,3室2厅1卫
101㎡,朝南,松江,新理想花园 2室2厅 南,2900,0,2室2厅1卫
140㎡,朝南,松江,松云水苑(公寓) 3室2厅 南,6800,0,3室2厅2卫
174㎡,朝南,松江,名仕豪庭(别墅） 3室2厅 南,10000,0,3室2厅3卫
78㎡,朝南,松江,整租·华泽新苑 2室1厅 南,3500,0,2室1厅1卫
61㎡,朝南,松江,方东小区 2室1厅 南,2400,0,2室1厅1卫
71㎡,朝南,松江,塘和家园桂花锦苑 2室1厅 南,2200,0,2室1厅1卫
116㎡,朝南,松江,新虹桥首府(公寓) 3室2厅 南,8800,0,3室2厅2卫
106㎡,朝南,松江,三湘四季花城 2室2厅 南,5250,177,2室2厅1卫
152㎡,朝南,松江,新城上坤樾山美墅 4室2厅 南,6800,919,4室2厅2卫
93㎡,朝南,松江,云间名门 2室2厅 南,5500,820,2室2厅1卫
78㎡,朝南,松江,整租·信达蓝尊 2室1厅 南,4800,0,2室1厅1卫
95㎡,朝南,松江,荣景苑(A区) 2室2厅 南,3500,789,2室2厅1卫
94㎡,朝南,松江,塘和家园桂花锦苑 3室1厅 南,4300,0,3室1厅1卫
45㎡,朝东,松江,九亭中心 1室1厅 东,3500,637,1室1厅1卫
89㎡,朝南,松江,国贸天悦 3室2厅 南/北,4500,0,3室2厅1卫
148㎡,朝南,松江,绿地林肯公园 3室2厅 南,8500,0,3室2厅3卫
78㎡,朝南,松江,万业梦立方 2室2厅 南,4500,956,2室2厅1卫
356㎡,朝南,松江,天马高尔夫别墅 4室2厅 南,15000,0,4室2厅3卫
147㎡,朝南,松江,沿海丽水馨庭(别墅) 3室2厅 南,8000,0,3室2厅2卫
78㎡,朝南,松江,天乐新村 3室1厅 南,3500,1005,3室1厅1卫
90㎡,朝南,松江,海派青城 3室1厅 南,4000,0,3室1厅1卫
94㎡,朝南,松江,绿庭尚城 2室2厅 南,6000,0,2室2厅1卫
498㎡,朝南,松江,整租·佘山3号 4室2厅 南/北,10000,0,4室2厅2卫
126㎡,朝南,松江,整租·恒大帝景 3室2厅 南/北,8000,0,3室2厅2卫
76㎡,朝南,松江,整租·万科白马花园(公寓) 2室1厅 南,4500,0,2室1厅1卫
130㎡,朝南,松江,泰晤士小镇(公寓) 6室3厅 南/北,16000,0,6室3厅3卫
77㎡,朝南,松江,兰花清苑 2室1厅 南,2560,0,2室1厅1卫
128㎡,朝南,松江,绿地蔷薇九里(别墅) 3室2厅 南,8800,739,3室2厅3卫
227㎡,朝南,松江,颐亭花园(别墅) 4室2厅 南,8800,0,4室2厅4卫
186㎡,朝南,松江,东鼎名人府邸(松江) 3室2厅 南/北,15000,0,3室2厅2卫
291㎡,朝南,松江,整租·同润别庄 4室2厅 南,10000,0,4室2厅2卫
123㎡,朝南,松江,整租·文景苑 3室2厅 南,6800,1048,3室2厅2卫
262㎡,朝南,松江,锦桂苑 6室2厅 南,12000,502,6室2厅3卫
103㎡,朝南,松江,紫金花园 3室2厅 南,5200,0,3室2厅1卫
87㎡,朝南,松江,莱顿小城 2室2厅 南/北,4800,0,2室2厅1卫
90㎡,朝南,松江,保利西子湾 2室2厅 南,4400,655,2室2厅1卫
125㎡,朝南,松江,整租·金地双都汇 4室2厅 南,6500,0,4室2厅3卫
89㎡,朝南,松江,同润菲诗艾伦 3室2厅 南,3700,0,3室2厅1卫
316㎡,朝向暂无,松江,整租·天安别墅 5室0厅,20000,0,5室0厅0卫
78㎡,朝南,松江,法兰西世家(公寓) 2室2厅 南/北,3500,0,2室2厅1卫
113㎡,朝南,松江,海派青城 3室2厅 南,5000,0,3室2厅2卫
94㎡,朝南,松江,金地自在城(二期) 3室2厅 南,4500,0,3室2厅1卫
80㎡,朝南,松江,天乐新村 2室2厅 南,3300,1005,2室2厅1卫
91㎡,朝南,松江,松江颐景园(公寓) 3室2厅 南,3800,0,3室2厅1卫
43㎡,朝南,松江,榆树头34号 1室1厅 南,2200,692,1室1厅1卫
106㎡,朝南,松江,奥林匹克花园 3室2厅 南/北,6200,1086,3室2厅2卫
149㎡,朝南,松江,上坤旭辉墅 4室2厅 南/北,4800,0,4室2厅3卫
73㎡,朝南,松江,新凯城玉兰苑 2室1厅 南,2800,0,2室1厅1卫
37㎡,朝南,松江,檀香花苑(公寓) 1室0厅 南,2500,0,1室0厅1卫
63㎡,朝南,松江,御上海 1室1厅 南,3500,437,1室1厅1卫
133㎡,朝南,松江,整租·法兰西世家(别墅) 4室2厅 南,14800,232,4室2厅3卫
90㎡,朝南,松江,整租·保利西子湾 2室2厅 南/北,4600,655,2室2厅1卫
119㎡,朝南,松江,整租·金丰蓝庭 2室2厅 南,5500,0,2室2厅2卫
91㎡,朝南,松江,佘北家园康桂苑 3室2厅 南,1800,0,3室2厅1卫
80㎡,朝南,松江,整租·松汇中路87弄 2室1厅 南,3000,0,2室1厅1卫
80㎡,朝南,松江,象屿上海年华 2室2厅 南/北,4600,0,2室2厅1卫
50㎡,朝南,松江,紫薇茗庭 1室1厅 南,2100,1077,1室1厅1卫
103㎡,朝南,松江,江中公寓 3室2厅 南,4200,719,3室2厅2卫
105㎡,朝南,松江,华润佘山九里 3室2厅 南/北,6200,623,3室2厅1卫
85㎡,朝南,松江,塘和家园海康苑 3室1厅 南,4600,0,3室1厅1卫
129㎡,朝南,松江,整租·绿洲香岛花园 2室2厅 南,6000,0,2室2厅2卫
78㎡,朝南,松江,新凯二期 2室1厅 南,4000,968,2室1厅1卫
67㎡,朝南,松江,万科白马花园(公寓) 2室1厅 南,4000,0,2室1厅1卫
498㎡,朝南,松江,佘山银湖别墅 5室3厅 南,30000,0,5室3厅4卫
77㎡,朝南,松江,国贸天悦 2室2厅 南,4500,0,2室2厅1卫
62㎡,朝东北,松江,整租·开元地中海 1室1厅 东北,3300,0,1室1厅1卫
142㎡,朝南,松江,新乐雅苑 4室1厅 南,5500,0,4室1厅1卫
81㎡,朝北,松江,整租·佘山假日半岛 2室1厅 北,4200,88,2室1厅1卫
124㎡,朝南,松江,辰弘佳苑 3室2厅 南/北,4000,0,3室2厅1卫
56㎡,朝东,松江,同润菲诗艾伦 2室1厅 东/西,3000,0,2室1厅1卫
90㎡,朝南,松江,保利西子湾 2室2厅 南,4500,655,2室2厅1卫
54㎡,朝西,松江,同润菲诗艾伦 1室1厅 西,2800,0,1室1厅1卫
301㎡,朝南,松江,整租·泗泾颐景园 5室3厅 南,14000,705,5室3厅3卫
62㎡,朝东南,松江,开元地中海 1室1厅 东南/南,3300,0,1室1厅1卫
57㎡,朝南,松江,三湘四季花城 1室1厅 南,4000,177,1室1厅1卫
66㎡,朝南,松江,御上海 1室1厅 南/北,3600,437,1室1厅1卫
831㎡,朝北,松江,整租·佘山月湖山庄 6室3厅 北,35000,323,6室3厅5卫
340㎡,朝南,松江,合生国际花园 4室2厅 南,6500,0,4室2厅4卫
85㎡,朝南,松江,塘和家园海康苑 3室1厅 南,2500,0,3室1厅1卫
101㎡,朝南,松江,九城湖滨国际 3室1厅 南/北,6500,0,3室1厅1卫
101㎡,朝南,松江,三湘四季花城 2室2厅 南,6200,177,2室2厅1卫
70㎡,朝南,松江,新凯城锦昌苑 2室1厅 南,3000,0,2室1厅1卫
77㎡,朝南,松江,新凯二期 2室1厅 南,2600,968,2室1厅1卫
86㎡,朝南,松江,荣乐水岸 3室2厅 南,3500,0,3室2厅2卫
132㎡,朝南,松江,国贸天悦佘山 4室2厅 南,6200,304,4室2厅2卫
91㎡,朝南,松江,象屿品城 3室2厅 南/北,5300,971,3室2厅1卫
101㎡,朝南,松江,金地都会艺境(松江) 3室2厅 南/北,4000,151,3室2厅2卫
117㎡,朝南,松江,山水景苑 3室2厅 南/北,5000,0,3室2厅2卫
79㎡,朝南,松江,保利西子湾 2室1厅 南,4200,655,2室1厅1卫
198㎡,朝南,松江,复地翠堤苑(别墅) 3室3厅 南/北,7300,0,3室3厅4卫
150㎡,朝南,松江,金地自在城(二期) 4室2厅 南,10000,0,4室2厅2卫
50㎡,朝南,松江,九亭中心 1室0厅 南,13500,637,1室0厅0卫
189㎡,朝南,松江,整租·绿洲长岛花园 4室3厅 南,7200,0,4室3厅3卫
85㎡,朝南,松江,紫东新苑 1室2厅 南,3000,0,1室2厅1卫
90㎡,朝南,松江,米兰诺贵都 2室2厅 南,6500,311,2室2厅1卫
92㎡,朝南,松江,泗泾新苑 2室2厅 南,5200,235,2室2厅1卫
56㎡,朝南,松江,绿地诺丁山(公寓) 1室1厅 南,3500,0,1室1厅1卫
198㎡,朝南,松江,整租·欣绿名苑 5室3厅 南/北,11000,0,5室3厅4卫
123㎡,朝南,松江,奥林匹克花园 3室2厅 南/北,7000,1086,3室2厅2卫
140㎡,朝南,松江,金地都会艺境(松江) 3室2厅 复式 南,6000,151,3室2厅1卫
110㎡,朝南,松江,上坤旭辉墅 3室2厅 南,4800,0,3室2厅3卫
81㎡,朝南,松江,天乐新村 2室2厅 南/北,3500,1005,2室2厅1卫
71㎡,朝南,松江,牡丹逸庭 2室1厅 南,3200,0,2室1厅1卫
83㎡,朝南,松江,三元公寓 2室2厅 南,5000,0,2室2厅1卫
109㎡,朝南,松江,金地褐石苑 3室2厅 南,7500,0,3室2厅2卫
102㎡,朝南,松江,祥和花苑(公寓) 2室2厅 南/北,4000,603,2室2厅1卫
86㎡,朝南,松江,万科梦想派 2室2厅 南,3500,0,2室2厅1卫
516㎡,朝向暂无,松江,佘山银湖别墅 5室3厅,66000,0,5室3厅4卫
181㎡,朝南,松江,整租·欣绿名苑 4室2厅 南,11000,0,4室2厅1卫
79㎡,朝南,松江,整租·金地自在城(二期) 2室1厅 南,4600,0,2室1厅1卫
58㎡,朝南,松江,三湘四季花城 1室1厅 南,4000,177,1室1厅1卫
92㎡,朝南,松江,上泰绅苑(公寓) 2室1厅 南,3800,0,2室1厅1卫
160㎡,朝南,松江,国贸天悦 3室2厅 复式 南,5500,0,3室2厅1卫
243㎡,朝南,松江,泰晤士小镇(别墅) 4室2厅 南,11000,0,4室2厅2卫
178㎡,朝南,松江,月亮河桂园(别墅) 3室2厅 南,5500,0,3室2厅3卫
115㎡,朝南,松江,万科金色华亭 3室2厅 南,4800,0,3室2厅2卫
